benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
464.h264ref,464.h264ref_1406,1,3,0,0.666667,0.333333,1.33333,0,0,5,6117,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1407,3,31,0,0.0322581,0.774194,1.35484,0.193548,0,1,0,0,1.12903,0, 0.0322581, 0.483871, 0
464.h264ref,464.h264ref_1408,2,6,0,0.333333,0.666667,1.5,0,0,1,0,0,0.666667,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_1409,1,6,0,0.333333,0.666667,1.5,0,0,1,0,0,0.666667,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_1410,2,57,0,0.0175439,0.77193,1.5614,0.140351,0,1,48936,0,1.08772,0, 0.0350877, 0.45614, 0
464.h264ref,464.h264ref_1411,1,3,0,0.666667,0.333333,1.33333,0,0,1,6117,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1412,2,27,0,0.037037,0.740741,1.55556,0.148148,0,17,97872,0,1.07407,0, 0.037037, 0.444444, 0
464.h264ref,464.h264ref_1413,1,3,0,0.666667,0.333333,1.33333,0,0,17,6117,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1414,2,37,0,0.027027,0.756757,1.59459,0.162162,0,5,24468,1,1.10811,0, 0.0540541, 0.432432, 0
464.h264ref,464.h264ref_1415,1,3,0,0.666667,0.333333,1.33333,0,0,5,6117,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1416,2,26,0,0.0384615,0.769231,1.53846,0.192308,0,1,24468,1,1.11538,0, 0.0769231, 0.423077, 0
464.h264ref,464.h264ref_1417,1,6,0,0.333333,0.666667,1.5,0,0,1,6117,0,0.666667,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_1418,1,23,0,0.0434783,0.695652,1.6087,0.26087,0,5,6117,2,1.13043,0, 0.0869565, 0.347826, 0
464.h264ref,464.h264ref_1419,2,33,0,0.030303,0.787879,1.48485,0.181818,0,1,0,1,1.15152,0, 0.0606061, 0.454545, 0
464.h264ref,464.h264ref_1420,1,6,0,0.333333,0.666667,1.5,0,0,1,0,0,0.666667,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_1421,2,37,0,0.027027,0.756757,1.59459,0.162162,0,5,0,2,1.10811,0, 0.0540541, 0.432432, 0
464.h264ref,464.h264ref_1422,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1423,2,51,0,0.0196078,0.784314,1.58824,0.117647,0,5,0,1,1.09804,0, 0.0392157, 0.470588, 0
464.h264ref,464.h264ref_1424,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1425,2,16,0,0.0625,0.75,1.5,0.1875,0,1,9468,0,1.125,0, 0.125, 0.375, 0
464.h264ref,464.h264ref_1426,1,6,0,0.333333,0.666667,1.5,0,0,1,2367,0,0.666667,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_1427,2,24,0,0.0416667,0.75,1.5,0.208333,0,1,432,2,1.16667,0, 0.0833333, 0.416667, 0
464.h264ref,464.h264ref_1428,1,6,0,0.333333,0.666667,1.5,0,0,1,108,0,0.666667,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_1429,2,571,0,0.0367776,0.740806,1.61471,0.110333,0.00350263,5,0,4,1.07005,0, 0.028021, 0.434326, 0
464.h264ref,464.h264ref_1430,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1431,2,704,0,0.0397727,0.740057,1.62642,0.105114,0.00284091,5,9900,4,1.0625,0, 0.0298295, 0.433239, 0
464.h264ref,464.h264ref_1432,1,3,0,0.666667,0.333333,1.33333,0,0,5,2475,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1433,1,51,0,0.0588235,0.686275,1.64706,0.235294,0.0196078,5,2475,4,1.05882,0, 0.0784314, 0.352941, 0
464.h264ref,464.h264ref_1434,3,31,0,0.0322581,0.774194,1.35484,0.193548,0,19,0,0,1.12903,0, 0.0322581, 0.483871, 0
464.h264ref,464.h264ref_1435,2,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1436,1,3,0,0.666667,0.333333,1.33333,0,0,4,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1437,4,39,0,0.025641,0.769231,1.33333,0.205128,0,66,0,0,1.15385,0, 0.025641, 0.487179, 0
464.h264ref,464.h264ref_1438,3,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1439,2,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1440,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1441,2,93,0,0.0322581,0.72043,1.5914,0.193548,0.0107527,1,19800,4,1.11828,0, 0.0430108, 0.408602, 0
464.h264ref,464.h264ref_1442,1,3,0,0.666667,0.333333,1.33333,0,0,1,2475,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1443,2,48,0,0.0625,0.6875,1.60417,0.1875,0.0208333,17,39600,2,1.08333,0, 0.0416667, 0.395833, 0
464.h264ref,464.h264ref_1444,1,3,0,0.666667,0.333333,1.33333,0,0,17,2475,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1445,2,177,0,0.00564972,0.813559,1.56497,0.0903955,0,1,0,0,1.03955,0, 0.0451977, 0.474576, 0
464.h264ref,464.h264ref_1446,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1447,2,914,0,0.0295405,0.780088,1.54048,0.106127,0.00218818,1,0,4,1.06346,0, 0.0317287, 0.47046, 0
464.h264ref,464.h264ref_1448,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1449,2,167,0,0.00598802,0.802395,1.50299,0.125749,0,1,33264,1,1.08982,0, 0.0239521, 0.48503, 0
464.h264ref,464.h264ref_1450,1,4,0,0.5,0.5,1.25,0,0,1,14256,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1451,2,133,0,0.0075188,0.781955,1.51128,0.210526,0,1,0,0,1.20301,0, 0.0300752, 0.421053, 0
464.h264ref,464.h264ref_1452,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1453,2,133,0,0.0075188,0.781955,1.51128,0.210526,0,1,0,0,1.20301,0, 0.0300752, 0.421053, 0
464.h264ref,464.h264ref_1454,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1455,2,265,0,0.00377358,0.784906,1.51321,0.211321,0,1,0,0,1.20755,0, 0.0301887, 0.422642, 0
464.h264ref,464.h264ref_1456,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1457,2,125,0,0.008,0.8,1.544,0.192,0,1,0,0,1.184,0, 0.032, 0.416, 0
464.h264ref,464.h264ref_1458,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1459,2,133,0,0.0075188,0.781955,1.51128,0.210526,0,1,0,4,1.20301,0, 0.0300752, 0.421053, 0
464.h264ref,464.h264ref_1460,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1461,2,133,0,0.0075188,0.781955,1.51128,0.210526,0,1,0,4,1.20301,0, 0.0300752, 0.421053, 0
464.h264ref,464.h264ref_1462,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1463,2,265,0,0.00377358,0.784906,1.51321,0.211321,0,1,0,8,1.20755,0, 0.0301887, 0.422642, 0
464.h264ref,464.h264ref_1464,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1465,2,125,0,0.008,0.8,1.544,0.192,0,1,0,4,1.184,0, 0.032, 0.416, 0
464.h264ref,464.h264ref_1466,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1467,2,49,0,0.0204082,0.734694,1.89796,0.244898,0,1,0,0,1.14286,0, 0.0816327, 0.244898, 0
464.h264ref,464.h264ref_1468,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1469,2,133,0,0.0075188,0.781955,1.51128,0.210526,0,1,0,0,1.20301,0, 0.0300752, 0.421053, 0
464.h264ref,464.h264ref_1470,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1471,2,25,0,0.04,0.72,1.88,0.24,0,1,0,0,1.12,0, 0.08, 0.24, 0
464.h264ref,464.h264ref_1472,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1473,2,133,0,0.0075188,0.781955,1.51128,0.210526,0,1,0,0,1.20301,0, 0.0300752, 0.421053, 0
464.h264ref,464.h264ref_1474,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1475,2,25,0,0.04,0.72,1.88,0.24,0,1,0,0,1.12,0, 0.08, 0.24, 0
464.h264ref,464.h264ref_1476,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1477,2,125,0,0.008,0.8,1.544,0.192,0,1,0,0,1.184,0, 0.032, 0.416, 0
464.h264ref,464.h264ref_1478,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1479,5,63,0,0.015873,0.603175,1.44444,0.222222,0,5,0,2,1.26984,0, 0.031746, 0.412698, 0
464.h264ref,464.h264ref_1480,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1481,3,21,0,0.0952381,0.714286,1.66667,0.047619,0,1,0,0,1.14286,0, 0.190476, 0.380952, 0
464.h264ref,464.h264ref_1482,2,10,0,0.2,0.7,1.5,0,0,1,0,0,1,0, 0.2, 0.4, 0
464.h264ref,464.h264ref_1483,1,21,0,0.0952381,0.619048,1.7619,0.0952381,0,5,0,0,1.14286,0, 0.238095, 0.285714, 0
464.h264ref,464.h264ref_1484,2,16,0,0.0625,0.75,1.5,0.1875,0,1,0,0,1.125,0, 0.125, 0.375, 0
464.h264ref,464.h264ref_1485,1,6,0,0.333333,0.666667,1.5,0,0,1,0,0,0.666667,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_1486,2,37,0,0.027027,0.675676,1.54054,0.216216,0,17,0,1,1.10811,0, 0.027027, 0.405405, 0
464.h264ref,464.h264ref_1487,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1488,2,16,0,0.0625,0.75,1.5,0.1875,0,1,0,0,1.125,0, 0.125, 0.375, 0
464.h264ref,464.h264ref_1489,1,6,0,0.333333,0.666667,1.5,0,0,1,0,0,0.666667,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_1490,2,57,0,0.0175439,0.77193,1.5614,0.140351,0,17,0,2,1.08772,0, 0.0350877, 0.45614, 0
464.h264ref,464.h264ref_1491,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1492,2,27,0,0.037037,0.740741,1.55556,0.148148,0,17,0,1,1.07407,0, 0.037037, 0.444444, 0
464.h264ref,464.h264ref_1493,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1494,2,51,0,0.0196078,0.784314,1.58824,0.117647,0,5,0,1,1.09804,0, 0.0392157, 0.470588, 0
464.h264ref,464.h264ref_1495,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1496,4,84,0.0238095,0.190476,0.47619,1.55952,0.142857,0.047619,1,11880,0,1.03571,0, 0.047619, 0.345238, 0
464.h264ref,464.h264ref_1497,4,69,0.0289855,0.173913,0.507246,1.49275,0.144928,0.0434783,1,0,0,1.02899,0, 0.057971, 0.347826, 0
464.h264ref,464.h264ref_1498,5,504,0,0.0218254,0.761905,1.5,0.117063,0.00595238,3,19008,2,1.10913,0, 0.031746, 0.468254, 0
464.h264ref,464.h264ref_1499,4,3,0,0.666667,0.333333,1.33333,0,0,5,4752,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1500,5,504,0,0.0218254,0.761905,1.5,0.117063,0.00595238,5,9504,2,1.10913,0, 0.031746, 0.468254, 0
464.h264ref,464.h264ref_1501,4,3,0,0.666667,0.333333,1.33333,0,0,3,4752,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1502,5,392,0,0.0178571,0.711735,1.55612,0.0969388,0.00510204,5,9504,2,1.10714,0, 0.0229592, 0.443878, 0
464.h264ref,464.h264ref_1503,4,3,0,0.666667,0.333333,1.33333,0,0,5,2376,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1504,5,117,0,0.00854701,0.683761,1.59829,0.0683761,0,5,0,0,1.09402,0, 0.034188, 0.42735, 0
464.h264ref,464.h264ref_1505,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1506,5,397,0,0.02267,0.70529,1.55668,0.0982368,0.00755668,5,0,2,1.10327,0, 0.02267, 0.440806, 0
464.h264ref,464.h264ref_1507,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1508,5,117,0,0.00854701,0.683761,1.59829,0.0683761,0,5,0,0,1.09402,0, 0.034188, 0.42735, 0
464.h264ref,464.h264ref_1509,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1510,3,562,0.0106762,0.19573,0.52669,1.69217,0.069395,0.0088968,1,7128,0,1.02491,0, 0.142349, 0.316726, 0
464.h264ref,464.h264ref_1511,2,52,0,0.192308,0.653846,1.76923,0.0384615,0.0384615,4,2376,0,0.923077,0, 0.173077, 0.326923, 0
464.h264ref,464.h264ref_1512,4,84,0.0238095,0.190476,0.47619,1.55952,0.142857,0.047619,1,0,0,1.03571,0, 0.047619, 0.345238, 0
464.h264ref,464.h264ref_1513,5,95,0,0.0105263,0.673684,1.6,0.0842105,0,3,0,1,1.11579,0, 0.0210526, 0.431579, 0
464.h264ref,464.h264ref_1514,4,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1515,4,69,0.0289855,0.173913,0.507246,1.49275,0.144928,0.0434783,1,0,0,1.02899,0, 0.057971, 0.347826, 0
464.h264ref,464.h264ref_1516,5,59,0,0.0169492,0.677966,1.57627,0.0677966,0,3,0,0,1.11864,0, 0.0338983, 0.440678, 0
464.h264ref,464.h264ref_1517,4,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1518,6,37,0,0.027027,0.756757,1.2973,0.216216,0,66,0,0,1.16216,0, 0.027027, 0.486486, 0
464.h264ref,464.h264ref_1519,5,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1520,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1521,5,134,0,0.0298507,0.708955,1.63433,0.238806,0.00746269,1,0,7,1.14925,0, 0.0597015, 0.373134, 0
464.h264ref,464.h264ref_1522,4,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1523,3,421,0.00712589,0.168646,0.562945,1.67458,0.0760095,0.0118765,1,0,0,1.03563,0, 0.118765, 0.353919, 0
464.h264ref,464.h264ref_1524,5,37,0,0.027027,0.756757,1.2973,0.216216,0,66,0,0,1.16216,0, 0.027027, 0.486486, 0
464.h264ref,464.h264ref_1525,4,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1526,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1527,4,134,0,0.0298507,0.708955,1.63433,0.238806,0.00746269,1,0,7,1.14925,0, 0.0597015, 0.373134, 0
464.h264ref,464.h264ref_1528,3,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1529,2,167,0,0.107784,0.54491,1.67665,0.197605,0.0179641,5,0,0,1.08982,0, 0.113772, 0.347305, 0
464.h264ref,464.h264ref_1530,4,84,0.0238095,0.190476,0.47619,1.55952,0.142857,0.047619,1,38016,0,1.03571,0, 0.047619, 0.345238, 0
464.h264ref,464.h264ref_1531,5,95,0,0.0105263,0.673684,1.6,0.0842105,0,3,76032,1,1.11579,0, 0.0210526, 0.431579, 0
464.h264ref,464.h264ref_1532,4,3,0,0.666667,0.333333,1.33333,0,0,3,38016,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1533,4,69,0.0289855,0.173913,0.507246,1.49275,0.144928,0.0434783,1,0,0,1.02899,0, 0.057971, 0.347826, 0
464.h264ref,464.h264ref_1534,5,59,0,0.0169492,0.677966,1.57627,0.0677966,0,3,0,0,1.11864,0, 0.0338983, 0.440678, 0
464.h264ref,464.h264ref_1535,4,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1536,6,37,0,0.027027,0.756757,1.2973,0.216216,0,66,93488,0,1.16216,0, 0.027027, 0.486486, 0
464.h264ref,464.h264ref_1537,5,3,0,0.666667,0.333333,1.33333,0,0,3,46744,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1538,4,3,0,0.666667,0.333333,1.33333,0,0,5,11686,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1539,5,43,0,0.0232558,0.744186,1.60465,0.186047,0,1,93488,1,1.11628,0, 0.0465116, 0.418605, 0
464.h264ref,464.h264ref_1540,4,4,0,0.5,0.5,1.25,0,0,1,11686,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1541,5,85,0,0.0117647,0.705882,1.63529,0.282353,0,1,0,6,1.2,0, 0.0705882, 0.352941, 0
464.h264ref,464.h264ref_1542,4,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1543,3,370,0.00810811,0.159459,0.556757,1.64324,0.0891892,0.0135135,1,9504,0,1.03784,0, 0.113514, 0.354054, 0
464.h264ref,464.h264ref_1544,5,37,0,0.027027,0.756757,1.2973,0.216216,0,66,0,0,1.16216,0, 0.027027, 0.486486, 0
464.h264ref,464.h264ref_1545,4,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1546,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1547,4,43,0,0.0232558,0.744186,1.60465,0.186047,0,1,0,1,1.11628,0, 0.0465116, 0.418605, 0
464.h264ref,464.h264ref_1548,3,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1549,4,85,0,0.0117647,0.705882,1.63529,0.282353,0,1,0,6,1.2,0, 0.0705882, 0.352941, 0
464.h264ref,464.h264ref_1550,3,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1551,4,10,0,0.1,0.7,1.3,0.2,0,1,19008,0,1.1,0, 0.1, 0.4, 0
464.h264ref,464.h264ref_1552,3,4,0,0.5,0.5,1.25,0,0,1,9504,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1553,3,7,0,0.142857,0.714286,1.71429,0.142857,0,1,9504,0,1,0, 0.142857, 0.285714, 0
464.h264ref,464.h264ref_1554,4,27,0,0.037037,0.740741,1.55556,0.148148,0,1,57024,1,1.07407,0, 0.037037, 0.444444, 0
464.h264ref,464.h264ref_1555,3,4,0,0.5,0.5,1.25,0,0,1,7128,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1556,2,191,0,0.125654,0.539267,1.65445,0.146597,0.0157068,5,2376,0,1.0733,0, 0.146597, 0.329843, 0
464.h264ref,464.h264ref_1557,3,37,0,0.027027,0.675676,1.54054,0.216216,0,17,38016,1,1.10811,0, 0.027027, 0.405405, 0
464.h264ref,464.h264ref_1558,2,3,0,0.666667,0.333333,1.33333,0,0,17,2376,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1559,3,37,0,0.027027,0.675676,1.54054,0.216216,0,17,0,1,1.10811,0, 0.027027, 0.405405, 0
464.h264ref,464.h264ref_1560,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1561,4,15,0,0.2,0.533333,1.66667,0.2,0.0666667,5,0,0,1,0, 0.0666667, 0.266667, 0
464.h264ref,464.h264ref_1562,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1563,2,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1564,3,57,0,0.0175439,0.77193,1.5614,0.140351,0,17,0,0,1.08772,0, 0.0350877, 0.45614, 0
464.h264ref,464.h264ref_1565,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1566,3,27,0,0.037037,0.740741,1.55556,0.148148,0,17,0,0,1.07407,0, 0.037037, 0.444444, 0
464.h264ref,464.h264ref_1567,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1568,3,37,0,0.027027,0.675676,1.54054,0.216216,0,17,0,1,1.10811,0, 0.027027, 0.405405, 0
464.h264ref,464.h264ref_1569,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1570,4,15,0,0.2,0.533333,1.66667,0.2,0.0666667,5,0,0,1,0, 0.0666667, 0.266667, 0
464.h264ref,464.h264ref_1571,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1572,2,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1573,3,37,0,0.027027,0.675676,1.54054,0.216216,0,17,0,1,1.10811,0, 0.027027, 0.405405, 0
464.h264ref,464.h264ref_1574,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1575,3,40,0,0.025,0.675,1.55,0.225,0,17,0,1,1.125,0, 0.025, 0.4, 0
464.h264ref,464.h264ref_1576,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1577,3,174,0,0.00574713,0.706897,1.60345,0.212644,0,17,0,2,1.17241,0, 0.045977, 0.402299, 0
464.h264ref,464.h264ref_1578,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1579,3,33,0,0.030303,0.727273,1.66667,0.242424,0,17,0,2,1.15152,0, 0.0606061, 0.363636, 0
464.h264ref,464.h264ref_1580,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1581,3,33,0,0.030303,0.727273,1.66667,0.242424,0,17,0,2,1.15152,0, 0.0606061, 0.363636, 0
464.h264ref,464.h264ref_1582,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1583,3,17,0,0.0588235,0.705882,1.64706,0.235294,0,17,0,1,1.11765,0, 0.0588235, 0.352941, 0
464.h264ref,464.h264ref_1584,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1585,3,380,0,0.0736842,0.639474,1.66579,0.181579,0.00526316,17,0,3,1.09474,0, 0.0184211, 0.365789, 0
464.h264ref,464.h264ref_1586,2,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1587,5,34,0,0.0294118,0.676471,1.52941,0.205882,0,17,0,1,1.11765,0, 0.0294118, 0.411765, 0
464.h264ref,464.h264ref_1588,4,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1589,5,35,0,0.0285714,0.657143,1.51429,0.228571,0,17,0,1,1.11429,0, 0.0285714, 0.4, 0
464.h264ref,464.h264ref_1590,4,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1591,3,74,0,0.283784,0.513514,1.90541,0,0.0540541,1,0,0,0.905405,0, 0.0675676, 0.324324, 0
464.h264ref,464.h264ref_1592,4,34,0,0.0294118,0.676471,1.52941,0.205882,0,17,0,1,1.11765,0, 0.0294118, 0.411765, 0
464.h264ref,464.h264ref_1593,3,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1594,2,234,0,0.235043,0.534188,1.83761,0.0512821,0.0213675,1,0,1,0.901709,0, 0.0726496, 0.320513, 0
464.h264ref,464.h264ref_1595,6,34,0,0.0294118,0.676471,1.52941,0.205882,0,17,89968,1,1.11765,0, 0.0294118, 0.411765, 0
464.h264ref,464.h264ref_1596,5,3,0,0.666667,0.333333,1.33333,0,0,17,5623,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1597,6,35,0,0.0285714,0.657143,1.51429,0.228571,0,17,7904,1,1.11429,0, 0.0285714, 0.4, 0
464.h264ref,464.h264ref_1598,5,3,0,0.666667,0.333333,1.33333,0,0,17,494,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1599,4,74,0,0.283784,0.513514,1.90541,0,0.0540541,1,29730,0,0.905405,0, 0.0675676, 0.324324, 0
464.h264ref,464.h264ref_1600,5,34,0,0.0294118,0.676471,1.52941,0.205882,0,17,0,1,1.11765,0, 0.0294118, 0.411765, 0
