benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
403.gcc,403.gcc_3856,1,232,0,0.146552,0.387931,1.75,0.146552,0.0215517,1,1616,0,0.99569,0, 0.0258621, 0.280172, 0
403.gcc,403.gcc_3857,1,239,0,0.108787,0.51046,1.86611,0.188285,0.0209205,1,117127,0,0.979079,0, 0, 0.263598, 0
403.gcc,403.gcc_3858,1,135,0,0.17037,0.362963,1.77778,0.140741,0.037037,1,3056,0,1,0, 0.0222222, 0.274074, 0
403.gcc,403.gcc_3859,1,40,0,0.125,0.475,1.775,0.2,0.025,1,0,0,1.025,0, 0.05, 0.275, 0
403.gcc,403.gcc_3860,1,9,0,0.222222,0.555556,1.77778,0.111111,0.111111,1,196,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_3861,1,9,0,0.222222,0.555556,1.77778,0.111111,0.111111,1,4946,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_3862,1,8,0,0.125,0.625,1.875,0.125,0.125,1,2481,0,1.125,0, 0, 0.375, 0
403.gcc,403.gcc_3863,2,16,0,0.125,0.5625,1.75,0.1875,0.0625,1,1046,0,1.0625,0, 0, 0.3125, 0
403.gcc,403.gcc_3864,1,32,0,0.25,0.4375,1.53125,0.1875,0.0625,1,5521,0,0.9375,0, 0.03125, 0.28125, 0
403.gcc,403.gcc_3865,2,16,0,0.125,0.5625,1.75,0.1875,0.0625,1,2702,0,1.0625,0, 0, 0.3125, 0
403.gcc,403.gcc_3866,1,32,0,0.25,0.4375,1.53125,0.1875,0.0625,1,174554,0,0.9375,0, 0.03125, 0.28125, 0
403.gcc,403.gcc_3867,2,16,0,0.125,0.5625,1.75,0.1875,0.0625,1,71,0,1.0625,0, 0, 0.3125, 0
403.gcc,403.gcc_3868,1,32,0,0.25,0.4375,1.53125,0.1875,0.0625,1,2328,0,0.9375,0, 0.03125, 0.28125, 0
403.gcc,403.gcc_3869,2,16,0,0.125,0.5625,1.75,0.1875,0.0625,1,0,0,1.0625,0, 0, 0.3125, 0
403.gcc,403.gcc_3870,1,42,0,0.190476,0.5,1.57143,0.190476,0.047619,1,0,0,1,0, 0.0238095, 0.309524, 0
403.gcc,403.gcc_3871,2,28,0,0.0357143,0.714286,1.71429,0.214286,0,1,0,1,1.21429,0, 0.0357143, 0.392857, 0
403.gcc,403.gcc_3872,1,49,0,0.142857,0.571429,1.57143,0.204082,0.0204082,1,170,0,1.08163,0, 0.0408163, 0.346939, 0
403.gcc,403.gcc_3873,2,29,0,0.0344828,0.724138,1.72414,0.206897,0,1,4479,1,1.24138,0, 0.0344828, 0.413793, 0
403.gcc,403.gcc_3874,1,40,0,0.175,0.55,1.55,0.2,0.025,1,44809,0,1.075,0, 0.05, 0.35, 0
403.gcc,403.gcc_3875,1,50,0,0.08,0.64,1.86,0.18,0.04,1,0,0,1.04,0, 0, 0.32, 0
403.gcc,403.gcc_3876,1,37,0,0.108108,0.594595,1.78378,0.189189,0.027027,1,21,0,1,0, 0.027027, 0.297297, 0
403.gcc,403.gcc_3877,2,16,0,0.125,0.5625,1.75,0.1875,0.0625,1,0,0,1.0625,0, 0, 0.3125, 0
403.gcc,403.gcc_3878,1,31,0,0.225806,0.451613,1.54839,0.193548,0.0645161,1,0,0,0.967742,0, 0.0322581, 0.290323, 0
403.gcc,403.gcc_3879,2,20,0,0.1,0.65,1.75,0.15,0.05,1,50425,0,1.2,0, 0.05, 0.4, 0
403.gcc,403.gcc_3880,1,38,0,0.236842,0.526316,1.71053,0.157895,0.0263158,1,2394125,0,1,0, 0.0526316, 0.342105, 0
403.gcc,403.gcc_3881,2,18,0,0.111111,0.611111,1.77778,0.166667,0.0555556,1,0,0,1.16667,0, 0.0555556, 0.333333, 0
403.gcc,403.gcc_3882,1,44,0,0.181818,0.522727,1.59091,0.181818,0.0454545,1,0,0,1.04545,0, 0.0454545, 0.318182, 0
403.gcc,403.gcc_3883,1,44,0,0.318182,0.409091,1.81818,0.0454545,0.0454545,1,50,0,0.931818,0, 0.0681818, 0.295455, 0
403.gcc,403.gcc_3884,2,17,0,0.117647,0.588235,1.76471,0.176471,0.0588235,1,0,0,1.11765,0, 0, 0.352941, 0
403.gcc,403.gcc_3885,1,52,0,0.173077,0.519231,1.61538,0.192308,0.0384615,1,414,0,1.05769,0, 0.0192308, 0.326923, 0
403.gcc,403.gcc_3886,1,42,0,0.142857,0.452381,1.71429,0.190476,0.047619,1,0,0,1.02381,0, 0.0238095, 0.309524, 0
403.gcc,403.gcc_3887,1,80,0,0.0875,0.6125,1.8875,0.2,0.025,1,0,1,1,0, 0.025, 0.2625, 0
403.gcc,403.gcc_3888,1,26,0,0.0384615,0.807692,1.5,0.153846,0,1,8886,0,1.23077,0, 0.192308, 0.423077, 0
403.gcc,403.gcc_3889,1,7,0,0.142857,0.571429,1.28571,0.142857,0,1,6053,0,1,0, 0, 0.428571, 0
403.gcc,403.gcc_3890,1,7,0,0.142857,0.571429,1.28571,0.142857,0,1,1139,0,1,0, 0, 0.428571, 0
403.gcc,403.gcc_3891,1,27,0,0.111111,0.740741,1.55556,0,0.037037,1,98703,0,1.22222,0, 0.222222, 0.407407, 0
403.gcc,403.gcc_3892,1,10,0,0.1,0.8,1.6,0,0,1,27013,0,1.2,0, 0.3, 0.3, 0
403.gcc,403.gcc_3893,1,15,0,0.0666667,0.8,1.6,0,0,1,44205,0,1.26667,0, 0.266667, 0.333333, 0
403.gcc,403.gcc_3894,1,21,0,0.142857,0.761905,1.52381,0,0.047619,1,20311,0,1.19048,0, 0.238095, 0.428571, 0
403.gcc,403.gcc_3895,1,21,0,0.142857,0.761905,1.52381,0,0.047619,1,0,0,1.19048,0, 0.238095, 0.428571, 0
403.gcc,403.gcc_3896,1,21,0,0.142857,0.761905,1.52381,0,0.047619,1,48227,0,1.19048,0, 0.238095, 0.428571, 0
403.gcc,403.gcc_3897,1,10,0,0.2,0.6,1.4,0,0.1,1,575,0,1.1,0, 0, 0.6, 0
403.gcc,403.gcc_3898,1,26,0,0.115385,0.769231,1.53846,0,0.0384615,1,13100,0,1.23077,0, 0.230769, 0.423077, 0
403.gcc,403.gcc_3899,1,26,0,0.115385,0.769231,1.53846,0,0.0384615,1,16684,0,1.23077,0, 0.230769, 0.423077, 0
403.gcc,403.gcc_3900,2,11,0,0.0909091,0.818182,1.54545,0,0,1,8956,0,1.27273,0, 0.272727, 0.363636, 0
403.gcc,403.gcc_3901,1,25,0,0.16,0.76,1.84,0.04,0.04,1,12757,0,1,0, 0.12, 0.32, 0
403.gcc,403.gcc_3902,1,6,0,0.333333,0.5,1.83333,0,0.166667,1,12827,0,0.833333,0, 0, 0.333333, 0
403.gcc,403.gcc_3903,2,11,0,0.0909091,0.818182,1.54545,0,0,1,32198,0,1.27273,0, 0.272727, 0.363636, 0
403.gcc,403.gcc_3904,1,25,0,0.16,0.76,1.84,0.04,0.04,1,33904,0,1,0, 0.12, 0.32, 0
403.gcc,403.gcc_3905,1,6,0,0.333333,0.5,1.83333,0,0.166667,1,33904,0,0.833333,0, 0, 0.333333, 0
403.gcc,403.gcc_3906,2,11,0,0.0909091,0.818182,1.54545,0,0,1,0,0,1.27273,0, 0.272727, 0.363636, 0
403.gcc,403.gcc_3907,1,25,0,0.16,0.76,1.84,0.04,0.04,1,0,0,1,0, 0.12, 0.32, 0
403.gcc,403.gcc_3908,1,6,0,0.333333,0.5,1.83333,0,0.166667,1,0,0,0.833333,0, 0, 0.333333, 0
403.gcc,403.gcc_3909,2,11,0,0.0909091,0.818182,1.54545,0,0,1,0,0,1.27273,0, 0.272727, 0.363636, 0
403.gcc,403.gcc_3910,1,25,0,0.16,0.76,1.84,0.04,0.04,1,0,0,1,0, 0.12, 0.32, 0
403.gcc,403.gcc_3911,1,6,0,0.333333,0.5,1.83333,0,0.166667,1,0,0,0.833333,0, 0, 0.333333, 0
403.gcc,403.gcc_3912,2,10,0,0.2,0.4,1.6,0.2,0.1,1,457,0,1.1,0, 0.1, 0.3, 0
403.gcc,403.gcc_3913,1,12,0,0.333333,0.5,1.41667,0.0833333,0.0833333,1,457,0,0.916667,0, 0.0833333, 0.333333, 0
403.gcc,403.gcc_3914,1,0,0,0,0,0,0,0,1,457,0,0,0, 0, 0, 0
403.gcc,403.gcc_3915,1,10,0,0.2,0.6,1.5,0.1,0.1,1,457,0,1.1,0, 0.1, 0.4, 0
403.gcc,403.gcc_3916,2,31,0,0.193548,0.387097,1.74194,0.129032,0.0967742,1,0,0,1.03226,0, 0, 0.322581, 0
403.gcc,403.gcc_3917,1,9,0,0.444444,0.333333,1.55556,0,0.111111,1,0,0,0.777778,0, 0.111111, 0.222222, 0
403.gcc,403.gcc_3918,1,37,0,0.135135,0.405405,1.7027,0.135135,0.0810811,1,0,0,1.02703,0, 0.0540541, 0.297297, 0
403.gcc,403.gcc_3919,1,12,0,0.0833333,0.666667,1.58333,0.0833333,0,1,0,0,1.25,0, 0, 0.583333, 0
403.gcc,403.gcc_3920,1,8,0,0.125,0.625,1.875,0.125,0.125,1,10807,0,1.125,0, 0, 0.375, 0
403.gcc,403.gcc_3921,1,9,0,0.222222,0.555556,1.77778,0.111111,0.111111,1,53225,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_3922,1,15,0,0.2,0.266667,1.73333,0.2,0.0666667,1,0,0,0.933333,0, 0, 0.266667, 0
403.gcc,403.gcc_3923,2,54,0,0.277778,0.407407,1.68519,0.0740741,0.037037,1,765,0,0.814815,0, 0, 0.37037, 0
403.gcc,403.gcc_3924,1,283,0,0.127208,0.54417,1.82686,0.130742,0.0106007,1,3393,0,1.02827,0, 0.0636042, 0.318021, 0
403.gcc,403.gcc_3925,1,20,0,0.05,0.8,1.75,0.05,0,1,610,0,1.2,0, 0.1, 0.45, 0
403.gcc,403.gcc_3926,3,51,0,0.0784314,0.627451,1.7451,0.0588235,0.0392157,1,0,0,1.19608,0, 0.0784314, 0.431373, 0
403.gcc,403.gcc_3927,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_3928,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_3929,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_3930,3,54,0,0.0740741,0.648148,1.81481,0.0555556,0.037037,1,465,0,1.18519,0, 0.111111, 0.388889, 0
403.gcc,403.gcc_3931,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,465,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_3932,1,3,0,0.666667,0.333333,1.33333,0,0,1,610,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_3933,1,8,0,0.25,0.5,1.75,0,0.125,1,610,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_3934,3,59,0,0.0677966,0.661017,1.76271,0.0508475,0.0338983,1,0,0,1.20339,0, 0.0847458, 0.440678, 0
403.gcc,403.gcc_3935,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_3936,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_3937,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_3938,3,59,0,0.0677966,0.661017,1.74576,0.0508475,0.0338983,1,0,0,1.20339,0, 0.101695, 0.423729, 0
403.gcc,403.gcc_3939,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_3940,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_3941,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_3942,3,59,0,0.0677966,0.661017,1.74576,0.0508475,0.0338983,1,0,0,1.20339,0, 0.101695, 0.423729, 0
403.gcc,403.gcc_3943,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_3944,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_3945,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_3946,3,62,0,0.0645161,0.677419,1.82258,0.0483871,0.0322581,1,10420,0,1.19355,0, 0.112903, 0.403226, 0
403.gcc,403.gcc_3947,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,10420,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_3948,1,3,0,0.666667,0.333333,1.33333,0,0,1,14636,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_3949,1,8,0,0.25,0.5,1.75,0,0.125,1,14636,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_3950,3,107,0,0.0747664,0.71028,1.85047,0.0280374,0.0280374,1,3417,0,1.14019,0, 0.0747664, 0.439252, 0
403.gcc,403.gcc_3951,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,3417,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_3952,1,3,0,0.666667,0.333333,1.33333,0,0,1,14636,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_3953,1,8,0,0.25,0.5,1.75,0,0.125,1,14636,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_3954,3,59,0,0.0677966,0.661017,1.74576,0.0508475,0.0338983,54,12531,0,1.20339,0, 0.101695, 0.423729, 0
403.gcc,403.gcc_3955,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,12531,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_3956,1,3,0,0.666667,0.333333,1.33333,0,0,1,14636,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_3957,1,8,0,0.25,0.5,1.75,0,0.125,1,14636,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_3958,1,46,0,0.108696,0.630435,1.97826,0.173913,0.0217391,3,6,0,0.956522,0, 0.0217391, 0.26087, 0
403.gcc,403.gcc_3959,1,19,0,0.105263,0.526316,1.84211,0.210526,0.0526316,1,2143,0,1,0, 0, 0.315789, 0
403.gcc,403.gcc_3960,1,0,0,0,0,0,0,0,1,2143,0,0,0, 0, 0, 0
403.gcc,403.gcc_3961,1,29,0,0.137931,0.586207,1.75862,0.137931,0.0344828,1,765,0,1.03448,0, 0, 0.37931, 0
403.gcc,403.gcc_3962,1,56,0,0.125,0.625,1.71429,0.107143,0.0178571,3,2723,0,1.125,0, 0.0714286, 0.410714, 0
403.gcc,403.gcc_3963,1,17,0,0.0588235,0.705882,1.76471,0.117647,0,1,59628,0,1.11765,0, 0.0588235, 0.411765, 0
403.gcc,403.gcc_3964,2,68,0,0.0441176,0.661765,1.70588,0.176471,0.0147059,1,15246,0,1.10294,0, 0.0882353, 0.338235, 0
403.gcc,403.gcc_3965,1,22,0,0.181818,0.5,1.59091,0.181818,0.0454545,1,3393,0,0.954545,0, 0.0909091, 0.272727, 0
403.gcc,403.gcc_3966,1,16,0,0.1875,0.3125,1.625,0.1875,0.0625,3,41333,0,0.9375,0, 0, 0.3125, 0
403.gcc,403.gcc_3967,3,45,0,0.0888889,0.577778,1.71111,0.0666667,0.0444444,1,3384,0,1.15556,0, 0.0888889, 0.355556, 0
403.gcc,403.gcc_3968,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,3384,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_3969,1,3,0,0.666667,0.333333,1.33333,0,0,1,3393,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_3970,1,8,0,0.25,0.5,1.75,0,0.125,3,3393,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_3971,2,16,0,0.0625,0.6875,1.6875,0.1875,0,1,9,0,1.1875,0, 0, 0.4375, 0
403.gcc,403.gcc_3972,1,32,0,0.21875,0.5,1.5,0.1875,0.03125,1,18686,0,1,0, 0.03125, 0.34375, 0
403.gcc,403.gcc_3973,1,0,0,0,0,0,0,0,1,16938,0,0,0, 0, 0, 0
403.gcc,403.gcc_3974,1,23,0,0.173913,0.478261,1.82609,0.130435,0.0434783,3,4212,0,0.956522,0, 0, 0.304348, 0
403.gcc,403.gcc_3975,1,17,0,0.117647,0.588235,2.05882,0.117647,0.0588235,1,4212,0,1.05882,0, 0, 0.352941, 0
403.gcc,403.gcc_3976,1,17,0,0.117647,0.588235,1.94118,0.117647,0.0588235,1,4212,0,1.05882,0, 0, 0.352941, 0
403.gcc,403.gcc_3977,1,14,0,0.0714286,0.714286,1.78571,0.142857,0,1,0,0,1.14286,0, 0, 0.428571, 0
403.gcc,403.gcc_3978,1,36,0,0.0833333,0.666667,1.91667,0.166667,0.0277778,3,0,0,1.05556,0, 0, 0.333333, 0
403.gcc,403.gcc_3979,1,0,0,0,0,0,0,0,1,10754,0,0,0, 0, 0, 0
403.gcc,403.gcc_3980,1,0,0,0,0,0,0,0,1,2760,0,0,0, 0, 0, 0
403.gcc,403.gcc_3981,1,17,0,0.117647,0.588235,1.94118,0.117647,0.0588235,1,1916,0,1.05882,0, 0, 0.352941, 0
403.gcc,403.gcc_3982,1,17,0,0.117647,0.588235,1.94118,0.117647,0.0588235,3,1916,0,1.05882,0, 0, 0.352941, 0
403.gcc,403.gcc_3983,1,49,0,0.142857,0.44898,1.7551,0.142857,0.0204082,1,18118,0,1.04082,0, 0, 0.367347, 0
403.gcc,403.gcc_3984,1,9,0,0.111111,0.666667,1.77778,0.111111,0,1,187913,0,1.11111,0, 0, 0.444444, 0
403.gcc,403.gcc_3985,1,13,0,0.0769231,0.538462,1.69231,0.230769,0,1,0,0,1.07692,0, 0, 0.384615, 0
403.gcc,403.gcc_3986,1,204,0,0.0833333,0.612745,1.69608,0.196078,0.00980392,3,0,3,1.0098,0, 0.0392157, 0.313725, 0
403.gcc,403.gcc_3987,3,7,0,0.285714,0.428571,1.85714,0,0.142857,1,0,0,0.857143,0, 0, 0.285714, 0
403.gcc,403.gcc_3988,2,52,0,0.173077,0.519231,1.76923,0.134615,0.0576923,1,0,0,0.980769,0, 0.0576923, 0.307692, 0
403.gcc,403.gcc_3989,2,41,0,0.195122,0.512195,1.65854,0.146341,0.0243902,1,0,0,0.95122,0, 0.0731707, 0.292683, 0
403.gcc,403.gcc_3990,1,20,0,0.35,0.5,1.45,0.1,0,1,0,0,0.75,0, 0.05, 0.3, 0
403.gcc,403.gcc_3991,1,21,0,0.142857,0.52381,1.66667,0.142857,0.047619,1,0,0,1.04762,0, 0.047619, 0.380952, 0
403.gcc,403.gcc_3992,1,62,0,0.145161,0.467742,1.66129,0.209677,0.0322581,1,0,0,0.951613,0, 0.0322581, 0.306452, 0
403.gcc,403.gcc_3993,1,16,0,0.1875,0.625,1.875,0,0.0625,1,0,0,1,0, 0, 0.4375, 0
403.gcc,403.gcc_3994,2,32,0,0.0625,0.6875,1.5,0.125,0.03125,1,0,0,1.03125,0, 0.03125, 0.5, 0
403.gcc,403.gcc_3995,1,16,0,0.125,0.625,1.75,0.0625,0,1,0,0,0.8125,0, 0.0625, 0.4375, 0
403.gcc,403.gcc_3996,1,16,0,0.0625,0.75,1.625,0.125,0,1,0,0,1.0625,0, 0.0625, 0.4375, 0
403.gcc,403.gcc_3997,1,16,0,0.0625,0.75,1.625,0.125,0,1,0,0,1.0625,0, 0.0625, 0.4375, 0
403.gcc,403.gcc_3998,1,3,0,0.333333,0.333333,1.33333,0,0,1,0,0,0.666667,0, 0, 0.333333, 0
403.gcc,403.gcc_3999,3,12,0,0.0833333,0.666667,1.91667,0.166667,0,3,0,0,0.916667,0, 0, 0.333333, 0
403.gcc,403.gcc_4000,2,167,0,0.0838323,0.598802,1.79042,0.161677,0.0179641,1,0,0,1.01796,0, 0.0239521, 0.365269, 0
403.gcc,403.gcc_4001,1,32,0,0.0625,0.65625,2.15625,0.09375,0,1,0,0,1.03125,0, 0.0625, 0.46875, 0
403.gcc,403.gcc_4002,1,75,0,0.0533333,0.64,1.56,0.2,0.0133333,1,80,2,1.04,0, 0.04, 0.36, 0
403.gcc,403.gcc_4003,1,3,0,0.333333,0.333333,1.33333,0,0,1,80,0,0.666667,0, 0, 0.333333, 0
403.gcc,403.gcc_4004,1,12,0,0.0833333,0.583333,1.58333,0.0833333,0,1,0,0,1.16667,0, 0, 0.5, 0
403.gcc,403.gcc_4005,2,21,0,0.142857,0.52381,1.66667,0.142857,0.047619,1,3393,0,1.04762,0, 0.047619, 0.380952, 0
403.gcc,403.gcc_4006,1,155,0,0.103226,0.6,1.67742,0.135484,0.0193548,1,3393,2,0.987097,0, 0.0580645, 0.380645, 0
403.gcc,403.gcc_4007,1,3,0,0.333333,0.333333,1.33333,0,0,1,0,0,0.666667,0, 0, 0.333333, 0
403.gcc,403.gcc_4008,1,23,0,0.130435,0.652174,1.47826,0.130435,0.0434783,1,0,0,0.956522,0, 0.0869565, 0.391304, 0
403.gcc,403.gcc_4009,1,23,0,0.130435,0.652174,1.47826,0.130435,0.0434783,1,0,0,0.956522,0, 0.0869565, 0.391304, 0
403.gcc,403.gcc_4010,1,15,0,0.0666667,0.6,1.6,0.0666667,0,1,3393,0,1.26667,0, 0.0666667, 0.466667, 0
403.gcc,403.gcc_4011,1,12,0,0.0833333,0.583333,1.58333,0.0833333,0,1,3393,0,1.16667,0, 0, 0.5, 0
403.gcc,403.gcc_4012,1,3,0,0.333333,0.333333,1.33333,0,0,1,3393,0,0.666667,0, 0, 0.333333, 0
403.gcc,403.gcc_4013,1,6,0,0.166667,0.5,1.33333,0.166667,0,1,3393,0,0.833333,0, 0, 0.333333, 0
403.gcc,403.gcc_4014,2,30,0,0.0666667,0.666667,1.46667,0.133333,0.0333333,1,0,0,1.06667,0, 0.0666667, 0.433333, 0
403.gcc,403.gcc_4015,1,64,0.078125,0.09375,0.59375,1.375,0.1875,0.015625,1,0,0,1.07812,0, 0.078125, 0.390625, 0
403.gcc,403.gcc_4016,1,25,0,0.04,0.64,1.64,0.16,0,1,3393,0,0.96,0, 0, 0.32, 0
403.gcc,403.gcc_4017,2,0,0,0,0,0,0,0,1,10703,0,0,0, 0, 0, 0
403.gcc,403.gcc_4018,1,31,0,0.129032,0.645161,1.74194,0.129032,0.0322581,1,2893,0,0.967742,0, 0.0645161, 0.322581, 0
403.gcc,403.gcc_4019,2,0,0,0,0,0,0,0,1,2982,0,0,0, 0, 0, 0
403.gcc,403.gcc_4020,1,108,0,0.148148,0.5,1.82407,0.12963,0.0185185,1,3393,0,1.00926,0, 0.0277778, 0.324074, 0
403.gcc,403.gcc_4021,2,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_4022,4,89,0,0.0449438,0.752809,1.74157,0.0449438,0.0224719,1,0,0,1.21348,0, 0.11236, 0.438202, 0
403.gcc,403.gcc_4023,3,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_4024,2,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_4025,1,119,0,0.0840336,0.806723,1.85714,0.0168067,0.0168067,1,0,0,1.13445,0, 0.109244, 0.436975, 0
403.gcc,403.gcc_4026,1,9,0,0.111111,0.666667,1.77778,0.111111,0,1,0,0,1.11111,0, 0.111111, 0.333333, 0
403.gcc,403.gcc_4027,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_4028,2,106,0,0.132075,0.509434,1.73585,0.169811,0.0283019,1,0,0,1,0, 0.00943396, 0.330189, 0
403.gcc,403.gcc_4029,1,29,0,0.137931,0.655172,1.62069,0.103448,0.0344828,1,3393,0,1.06897,0, 0.103448, 0.37931, 0
403.gcc,403.gcc_4030,1,62,0,0.145161,0.467742,1.66129,0.209677,0.0322581,1,3393,0,0.951613,0, 0.0322581, 0.306452, 0
403.gcc,403.gcc_4031,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_4032,1,57,0,0.0701754,0.631579,1.85965,0.192982,0.0350877,1,0,0,1.05263,0, 0, 0.315789, 0
403.gcc,403.gcc_4033,1,112,0,0.142857,0.616071,1.86607,0.133929,0.0178571,1,0,0,1.03571,0, 0.0535714, 0.3125, 0
403.gcc,403.gcc_4034,2,62,0,0.112903,0.596774,1.75806,0.16129,0.0322581,1,0,0,1,0, 0.016129, 0.33871, 0
403.gcc,403.gcc_4035,1,27,0,0.148148,0.592593,1.66667,0.185185,0.037037,1,0,0,0.962963,0, 0.0740741, 0.296296, 0
403.gcc,403.gcc_4036,1,281,0,0.0427046,0.640569,1.60854,0.206406,0.00711744,1,0,0,1.02491,0, 0.00355872, 0.3879, 0
403.gcc,403.gcc_4037,1,198,0,0.0454545,0.636364,1.63636,0.20202,0.010101,1,0,0,1.0303,0, 0.00505051, 0.383838, 0
403.gcc,403.gcc_4038,2,32,0,0.1875,0.5625,1.6875,0.09375,0.0625,1,0,0,1.125,0, 0.0625, 0.375, 0
403.gcc,403.gcc_4039,1,49,0,0.265306,0.469388,1.55102,0.122449,0.0408163,1,0,0,1,0, 0.0612245, 0.326531, 0
403.gcc,403.gcc_4040,1,36,0,0.111111,0.638889,1.88889,0.166667,0.0277778,1,0,0,1.02778,0, 0, 0.305556, 0
403.gcc,403.gcc_4041,2,28,0,0.0714286,0.678571,1.67857,0.142857,0.0357143,1,0,0,1.10714,0, 0.0357143, 0.392857, 0
403.gcc,403.gcc_4042,1,2,0,0.5,0.5,1.5,0,0,1,0,0,0.5,0, 0.5, 0, 0
403.gcc,403.gcc_4043,1,26,0,0.0769231,0.692308,1.69231,0.153846,0.0384615,1,0,0,1.07692,0, 0.0384615, 0.384615, 0
403.gcc,403.gcc_4044,1,20,0,0.2,0.3,1.75,0.15,0.05,1,0,0,0.95,0, 0, 0.3, 0
403.gcc,403.gcc_4045,1,56,0,0.0714286,0.642857,1.82143,0.196429,0.0178571,1,0,0,1.03571,0, 0, 0.321429, 0
403.gcc,403.gcc_4046,1,26,0,0.115385,0.538462,1.73077,0.192308,0.0384615,1,0,0,0.961538,0, 0.0384615, 0.269231, 0
403.gcc,403.gcc_4047,1,34,0,0.0882353,0.676471,1.85294,0.176471,0.0294118,1,0,0,1.02941,0, 0, 0.323529, 0
403.gcc,403.gcc_4048,2,26,0,0.0384615,0.730769,1.61538,0.153846,0,1,0,0,1.11538,0, 0.0384615, 0.423077, 0
403.gcc,403.gcc_4049,1,2,0,0.5,0.5,1.5,0,0,1,0,0,0.5,0, 0.5, 0, 0
403.gcc,403.gcc_4050,1,24,0,0.0416667,0.75,1.625,0.166667,0,1,0,0,1.08333,0, 0.0416667, 0.416667, 0
403.gcc,403.gcc_4051,1,20,0,0.2,0.3,1.75,0.15,0.05,1,0,0,0.95,0, 0, 0.3, 0
403.gcc,403.gcc_4052,2,21,0,0.047619,0.761905,1.42857,0.190476,0,1,0,0,1,0, 0.047619, 0.428571, 0
403.gcc,403.gcc_4053,4,14,0,0.142857,0.642857,1.5,0.142857,0.0714286,1,0,0,1.07143,0, 0, 0.428571, 0
